Datetime,Water Level (m)
2023-04-07 12:00:00,-0.009596338
2023-04-07 13:00:00,-0.0055483817
2023-04-07 14:00:00,-0.00025580378
2023-04-07 15:00:00,0.0047551217
2023-04-07 16:00:00,0.009197476
2023-04-07 17:00:00,0.014136478
2023-04-07 18:00:00,0.018789673
2023-04-07 19:00:00,0.021466173
2023-04-07 20:00:00,0.020793138
2023-04-07 21:00:00,0.016748453
2023-04-07 22:00:00,0.012388202
2023-04-07 23:00:00,0.01141941
2023-04-08 00:00:00,0.014299682
2023-04-08 01:00:00,0.019186653
2023-04-08 02:00:00,0.024495581
2023-04-08 03:00:00,0.028887495
2023-04-08 04:00:00,0.03241075
2023-04-08 05:00:00,0.036013238
2023-04-08 06:00:00,0.039839137
2023-04-08 07:00:00,0.042304665
2023-04-08 08:00:00,0.041901723
2023-04-08 09:00:00,0.038119815
2023-04-08 10:00:00,0.032431006
2023-04-08 11:00:00,0.028646134
2023-04-08 12:00:00,0.028588783
2023-04-08 13:00:00,0.031858213
2023-04-08 14:00:00,0.03691648
2023-04-08 15:00:00,0.042626306
2023-04-08 16:00:00,0.047657117
2023-04-08 17:00:00,0.052752063
2023-04-08 18:00:00,0.059270404
2023-04-08 19:00:00,0.06537594
2023-04-08 20:00:00,0.06839892
2023-04-08 21:00:00,0.06764407
2023-04-08 22:00:00,0.06462403
2023-04-08 23:00:00,0.06327775
2023-04-09 00:00:00,0.06577785
2023-04-09 01:00:00,0.07056779
2023-04-09 02:00:00,0.07534871
2023-04-09 03:00:00,0.07837282
2023-04-09 04:00:00,0.07992581
2023-04-09 05:00:00,0.081346065
2023-04-09 06:00:00,0.08390806
2023-04-09 07:00:00,0.08573927
2023-04-09 08:00:00,0.08521321
2023-04-09 09:00:00,0.0813008
2023-04-09 10:00:00,0.074114844
2023-04-09 11:00:00,0.06649406
2023-04-09 12:00:00,0.062462192
2023-04-09 13:00:00,0.0626269
2023-04-09 14:00:00,0.06584714
2023-04-09 15:00:00,0.070360065
2023-04-09 16:00:00,0.07472083
2023-04-09 17:00:00,0.079936534
2023-04-09 18:00:00,0.08567151
2023-04-09 19:00:00,0.09139155
2023-04-09 20:00:00,0.09610791
2023-04-09 21:00:00,0.09802924
2023-04-09 22:00:00,0.09630255
2023-04-09 23:00:00,0.09348481
2023-04-10 00:00:00,0.09339828
2023-04-10 01:00:00,0.09622174
2023-04-10 02:00:00,0.10066788
2023-04-10 03:00:00,0.10430351
2023-04-10 04:00:00,0.10552232
2023-04-10 05:00:00,0.10543757
2023-04-10 06:00:00,0.105654426
2023-04-10 07:00:00,0.1066156
2023-04-10 08:00:00,0.10824815
2023-04-10 09:00:00,0.105845846
2023-04-10 10:00:00,0.09998176
2023-04-10 11:00:00,0.09211344
2023-04-10 12:00:00,0.08617703
2023-04-10 13:00:00,0.084314436
2023-04-10 14:00:00,0.085839085
2023-04-10 15:00:00,0.09102942
2023-04-10 16:00:00,0.09735655
2023-04-10 17:00:00,0.102728315
2023-04-10 18:00:00,0.10763562
2023-04-10 19:00:00,0.11452694
2023-04-10 20:00:00,0.12054829
2023-04-10 21:00:00,0.12431554
2023-04-10 22:00:00,0.12542917
2023-04-10 23:00:00,0.12407299
2023-04-11 00:00:00,0.12367877
2023-04-11 01:00:00,0.1258692
2023-04-11 02:00:00,0.12997334
2023-04-11 03:00:00,0.13418326
2023-04-11 04:00:00,0.1352614
2023-04-11 05:00:00,0.13425098
2023-04-11 06:00:00,0.13313943
2023-04-11 07:00:00,0.13307264
2023-04-11 08:00:00,0.13298737
2023-04-11 09:00:00,0.13089049
2023-04-11 10:00:00,0.12603253
2023-04-11 11:00:00,0.11897499
2023-04-11 12:00:00,0.11183262
2023-04-11 13:00:00,0.108282655
2023-04-11 14:00:00,0.10978055
2023-04-11 15:00:00,0.11306598
2023-04-11 16:00:00,0.117505
2023-04-11 17:00:00,0.1217379
2023-04-11 18:00:00,0.1257209
2023-04-11 19:00:00,0.13087006
2023-04-11 20:00:00,0.13658139
2023-04-11 21:00:00,0.1409381
2023-04-11 22:00:00,0.14316528
2023-04-11 23:00:00,0.1427395
2023-04-12 00:00:00,0.14062661
2023-04-12 01:00:00,0.13975483
2023-04-12 02:00:00,0.1411733
2023-04-12 03:00:00,0.14328724
2023-04-12 04:00:00,0.14411336
2023-04-12 05:00:00,0.14189613
2023-04-12 06:00:00,0.13812384
2023-04-12 07:00:00,0.13525091
2023-04-12 08:00:00,0.13345665
2023-04-12 09:00:00,0.13110542
2023-04-12 10:00:00,0.12673932
2023-04-12 11:00:00,0.120098665
2023-04-12 12:00:00,0.112552665
2023-04-12 13:00:00,0.10679443
2023-04-12 14:00:00,0.10454306
2023-04-12 15:00:00,0.10465886
2023-04-12 16:00:00,0.106209174
2023-04-12 17:00:00,0.110111125
2023-04-12 18:00:00,0.11435059
2023-04-12 19:00:00,0.11827129
2023-04-12 20:00:00,0.122773185
2023-04-12 21:00:00,0.12801608
2023-04-12 22:00:00,0.13251375
2023-04-12 23:00:00,0.13502488
2023-04-13 00:00:00,0.1347628
2023-04-13 01:00:00,0.13324384
2023-04-13 02:00:00,0.13304155
2023-04-13 03:00:00,0.1338603
2023-04-13 04:00:00,0.13389935
2023-04-13 05:00:00,0.13209759
2023-04-13 06:00:00,0.1279708
2023-04-13 07:00:00,0.123253465
2023-04-13 08:00:00,0.11925601
2023-04-13 09:00:00,0.11592011
2023-04-13 10:00:00,0.11257813
2023-04-13 11:00:00,0.10872221
2023-04-13 12:00:00,0.10369652
